Unnamed: 0,name,degree,degree_type,description,transfer,url,courses,course_count,updated,group_id,groupType_id,demand_share,demand_growth,avg_demand_share,avg_demand_growth
62,Child Development: Pre-school Education,Basic Certificate,Certificate,,0,https://catalog.ccc.edu/academic-program-requirements/child-development-pre-school-education-basic-certificate/,"[{'id': '6092d237166e430009c905bc', 'title': 'Human Growth & Development I'}, {'id': '6092d237166e430009c905be', 'title': 'Health Safety and Nutrition'}, {'id': '6092d238166e430009c905c0', 'title': 'Intro to Early Childhood Education Group Care'}, {'id': '6092d238166e430009c905c5', 'title': 'Creative Activities for Young Children'}, {'id': '6092d239166e430009c905c6', 'title': 'Observation, Assessment, & Documentation to Support Young Children & Families'}, {'id': '6092d23a166e430009c905d0', 'title': 'Child, Family, and Community Relations'}]",6,2021-05-25T20:40:15.138Z,6092d53618d082000919c0b6,6091cb3ed60b04000837e6a6,2.233640048,-15.224067189334116,0.3722733413333333,-2.537344531555686
63,Child Development: Pre-school Education Infant/Toddler,Advanced Certificate,Certificate,The Advanced Certificate program in Child Development: Pre-school Education Infant/Toddler prepares students for employment in center or home-based programs that provide daycare for infants and toddlers. The study of child development theory and skills is necessary for those interested in becoming “nannies” or live-in infant and childcare providers.,0,https://catalog.ccc.edu/academic-program-requirements/child-development-pre-school-education-infant-toddler-advanced-certificate/,"[{'id': '6092d237166e430009c905bc', 'title': 'Human Growth & Development I'}, {'id': '6092d237166e430009c905be', 'title': 'Health Safety and Nutrition'}, {'id': '6092d237166e430009c905bf', 'title': 'Language & Literacy Development in Early Childhood'}, {'id': '6092d238166e430009c905c0', 'title': 'Intro to Early Childhood Education Group Care'}, {'id': '6092d238166e430009c905c3', 'title': 'Methods & Materials for Infant Toddler Care'}, {'id': '6092d239166e430009c905c6', 'title': 'Observation, Assessment, & Documentation to Support Young Children & Families'}, {'id': '6092d239166e430009c905cb', 'title': 'Intro to Early Intervention'}, {'id': '6092d23a166e430009c905cc', 'title': 'Principles and Practices of Infant and Toddler Care'}, {'id': '6092d23a166e430009c905ce', 'title': 'Practicum in Preschool Education'}, {'id': '6092d23a166e430009c905d0', 'title': 'Child, Family, and Community Relations'}]",10,2021-05-25T20:43:04.314Z,6092d53718d082000919c0b8,6091cb45d60b04000837e6a7,3.743294489,-27.172641922069936,0.37432944890000003,-2.7172641922069936
64,Civil Engineering,Associate in Engineering Science,Associate Degree,,1,https://catalog.ccc.edu/transfer-pathways/civil-engineering-aes/,"[{'id': '6092d234166e430009c905aa', 'title': 'General Chemistry I'}, {'id': '6092d234166e430009c905ab', 'title': 'General Chemistry II'}, {'id': '6092d23f166e430009c905ec', 'title': 'C++ Object Oriented Programming I'}, {'id': '6092d260166e430009c906a3', 'title': 'Composition'}, {'id': '6092d260166e430009c906a4', 'title': 'Composition'}, {'id': '6092d263166e430009c906b9', 'title': 'Intro to the Engineering Profession'}, {'id': '6092d264166e430009c906bd', 'title': 'Computer Programming for Engineers'}, {'id': '6092d298166e430009c907e6', 'title': 'Calculus & Analytic Geometry I'}, {'id': '6092d298166e430009c907e7', 'title': 'Calculus & Analytic Geometry II'}, {'id': '6092d298166e430009c907e8', 'title': 'Calculus & Analytic Geometry III'}, {'id': '6092d299166e430009c907e9', 'title': 'Differential Equations'}, {'id': '6092d2bd166e430009c908c2', 'title': 'Statics'}, {'id': '6092d2bd166e430009c908c3', 'title': 'Dynamics'}, {'id': '6092d2be166e430009c908c4', 'title': 'Mechanics of Materials'}, {'id': '6092d2bf166e430009c908cc', 'title': 'Engineering Physics I: Mechanics & Wave Motion'}, {'id': '6092d2bf166e430009c908cd', 'title': 'Engineering Physics II: Electricity & Magnetism'}]",16,2021-05-25T20:43:42.692Z,6092d53718d082000919c0b9,6091cb57d60b04000837e6a9,4.094074006,-23.711011787351556,0.255879625375,-1.4819382367094722
65,Class C Driver Training,Basic Certificate,Certificate,"The Class C Driver Training program is designed to provide students with an in-depth coverage of the laws, rules and regulations that are applicable to the operation of both commercial and non-commercial motor vehicles. Students will gain knowledge and skills in the areas of vehicle inspection, pre-testing, skill operations and defensive driving techniques. Students will be eligible to apply for positions such as delivery driver, para-transit driver and/or medi-car driver.",0,https://catalog.ccc.edu/academic-program-requirements/class-c-driver-training-basic-certificate/,"[{'id': '6092d2e6166e430009c909b4', 'title': 'Class C Driver Training'}]",1,2021-05-25T20:44:11.253Z,6092d53718d082000919c0ba,6091cb3ed60b04000837e6a6,0.5489341219999999,-1.3959132141472346,0.5489341219999999,-1.3959132141472346
66,Collision Technology,Advanced Certificate,Certificate,"The Advanced Certificate program in Collision Technology provides the necessary foundation and practical experience to pursue entry-level positions in Automotive Collision that meet the changing demands of the automotive industry. Entry-level positions may be found in automotive dealerships, automotive franchises, independent service repair shops, auto part stores, or through self-employment. Students will learn the technical skills essential to employment in the field of auto body care, leading to employment in service, maintenance, and areas of technological specialty such as detailing, auto body paint and refinishing, as well as management occupations or self-employment. Students will also be able to consider transferring Industrial Engineering Technology credits to state universities.",0,https://catalog.ccc.edu/academic-program-requirements/collision-technology-advanced-certificate/,"[{'id': '6092d21f166e430009c90531', 'title': 'Automotive Body Welding'}, {'id': '6092d220166e430009c90536', 'title': 'Auto Body Reconstruction I'}, {'id': '6092d220166e430009c90537', 'title': 'Auto Body Repainting I'}, {'id': '6092d220166e430009c90538', 'title': 'Automotive Body Detailing'}, {'id': '6092d220166e430009c90539', 'title': 'Structural Analysis and Damage Repair I'}, {'id': '6092d220166e430009c9053a', 'title': 'Structural Analysis and Damage Repair II'}, {'id': '6092d222166e430009c90546', 'title': 'Auto Body Reconstruction II'}, {'id': '6092d223166e430009c90547', 'title': 'Auto Body Repainting II'}, {'id': '6092d223166e430009c90548', 'title': 'Collision Estimating'}, {'id': '6092d223166e430009c90549', 'title': 'Auto Body Repainting III'}, {'id': '60d2250405a3760009de0b76', 'title': 'Introduction to Collision Technology'}]",11,2021-10-01T19:50:39.371Z,6092d53718d082000919c0bc,6091cb45d60b04000837e6a7,0.66831197,-3.355406565850604,0.06075563363636363,-0.30503696053187307
67,Combination Welder,Basic Certificate,Certificate,"The Basic Certificate program in Combination Welder is designed to provide students with training in basic welding skills in a shop setting. In addition to learning welding mathematics, blueprint reading, and layout and fabrication, students are also introduced to the basic fundamentals of job safety and ethics. Graduates of this program are qualified for entry level employment as an ARC, MIG, or TIG welder.",0,https://catalog.ccc.edu/academic-program-requirements/combination-welder-basic-certificate/,"[{'id': '6092d1ea166e430009c90425', 'title': 'Refrigeration/Heating/Cooling'}, {'id': '6092d1f1166e430009c90446', 'title': 'Vocational Physical Training I'}, {'id': '6092d1f2166e430009c9044d', 'title': 'Vocational Physical Training II'}, {'id': '6092d1f2166e430009c9044e', 'title': 'Vocational Physical Training III'}, {'id': '6092d1f5166e430009c9045d', 'title': 'Introduction to ARC Welding'}, {'id': '6092d1f5166e430009c9045e', 'title': 'Blueprint, Layout, & Fabrication'}, {'id': '6092d1f6166e430009c90461', 'title': 'Manufacturing Materials & Processes'}, {'id': '6092d1f6166e430009c90462', 'title': 'Arc Welding'}, {'id': '6092d1f7166e430009c90463', 'title': 'Welding Mathematics '}, {'id': '6092d1f7166e430009c90464', 'title': 'Advanced Welding'}, {'id': '6157779924f4e100087f6d97', 'title': 'Construction Safety'}]",11,2021-10-01T21:04:19.177Z,6092d53718d082000919c0bd,6091cb3ed60b04000837e6a6,0.5056201480000001,-1.6740808491100132,0.04596546800000001,-0.1521891681009103
68,Commercial Driver Training,Basic Certificate,Certificate,"The Commercial Driver Training certificate program is designed for individuals with little or no commercial driving experience. The Commercial Driver Training program trains students for entry level employment as commercial motor vehicle operators. In partnership with the Illinois Department of Transportation, this program prepares students to obtain a Commercial Driver’s License (CDL) in the State of Illinois.",0,https://catalog.ccc.edu/academic-program-requirements/commercial-driver-training-basic-certificate/,"[{'id': '6092d2e2166e430009c9099b', 'title': 'Road Driving'}, {'id': '6092d2e6166e430009c909b6', 'title': 'Commercial Driving Training Practice'}, {'id': '6092d2e6166e430009c909b8', 'title': 'Commercial Driver Training Theory'}]",3,2021-05-25T20:45:32.178Z,6092d53818d082000919c0be,6091cb3ed60b04000837e6a6,0.24973067100000002,9.900396048903358,0.08324355700000001,3.3001320163011196
69,Commercial Passenger Driver: Class B,Basic Certificate,Certificate,"The Commercial Passenger Driver: Class B certificate program is designed for students with minimum experience who are trained to operate Class B passenger and non-passenger motor vehicles. In partnership with the Illinois Department of Transportation, the program prepares students for a Class B Commercial Driver’s License in the State of Illinois.",0,https://catalog.ccc.edu/academic-program-requirements/commercial-passenger-driver-class-b-basic-certificate/,"[{'id': '6092d2e6166e430009c909b5', 'title': 'Passenger Driver Practice'}, {'id': '6092d2e7166e430009c909b9', 'title': 'Passenger Driver Theory'}]",2,2021-05-25T20:46:15.392Z,6092d53818d082000919c0bf,6091cb3ed60b04000837e6a6,0.179237449,5.908364426460986,0.0896187245,2.954182213230493
70,Communication Design,Advanced Certificate,Certificate,"Communication Design, Advanced Certificate",0,https://catalog.ccc.edu/academic-program-requirements/communication-design-advanced-certificate/,"[{'id': '60d37967784aa300095af698', 'title': 'Introduction to Communication Design'}, {'id': '60d379bb784aa300095af699', 'title': 'Website Design I'}, {'id': '60d37a17784aa300095af69a', 'title': 'Digital Photography'}, {'id': '60d37a85784aa300095af69b', 'title': 'Publication Design'}, {'id': '60d3814bd2a239000917f836', 'title': 'Graphic Design I'}, {'id': '60da2a93f9a5ce000960ffd8', 'title': 'Website Design II'}, {'id': '60da2afcf9a5ce000960ffd9', 'title': 'Motion Graphics I'}, {'id': '60da2b85f9a5ce000960ffda', 'title': 'Motion Graphics II'}, {'id': '60da2be8f9a5ce000960ffdb', 'title': 'Digital Typography'}, {'id': '60da2c3bf9a5ce000960ffdc', 'title': 'Graphic Design II'}]",10,2021-09-30T20:05:55.101Z,6092d53818d082000919c0c1,6091cb45d60b04000837e6a7,3.1151323730000002,-13.052168135500265,0.3115132373,-1.3052168135500266
71,Communication Design,Associate in Applied Science,Associate Degree,"The Associate in Applied Science degree program in Communication Design is a creative hybrid learning environment that challenges students to acquire competent skills in art, graphics, website, and animation design. Students train as communication designers and entrepreneurs in the visual communication industry.",0,https://catalog.ccc.edu/academic-program-requirements/communication-design-aas/,"[{'id': '6092d214166e430009c904f6', 'title': 'General Drawing'}, {'id': '6092d215166e430009c904fb', 'title': 'Two Dimensional Design'}, {'id': '6092d260166e430009c906a3', 'title': 'Composition'}, {'id': '6092d26d166e430009c906f1', 'title': 'History of Architecture, Painting & Sculpture I'}, {'id': '6092d295166e430009c907d8', 'title': 'General Education Math'}, {'id': '6092d29e166e430009c90807', 'title': 'Minicam & Videotape Editing'}, {'id': '60d37967784aa300095af698', 'title': 'Introduction to Communication Design'}, {'id': '60d379bb784aa300095af699', 'title': 'Website Design I'}, {'id': '60d37a17784aa300095af69a', 'title': 'Digital Photography'}, {'id': '60d37a85784aa300095af69b', 'title': 'Publication Design'}, {'id': '60d3814bd2a239000917f836', 'title': 'Graphic Design I'}, {'id': '60da2a93f9a5ce000960ffd8', 'title': 'Website Design II'}, {'id': '60da2afcf9a5ce000960ffd9', 'title': 'Motion Graphics I'}, {'id': '60da2b85f9a5ce000960ffda', 'title': 'Motion Graphics II'}, {'id': '60da2be8f9a5ce000960ffdb', 'title': 'Digital Typography'}, {'id': '60da2c3bf9a5ce000960ffdc', 'title': 'Graphic Design II'}, {'id': '60da2c79f9a5ce000960ffdd', 'title': 'Practicum Internship'}, {'id': '60da2d4df9a5ce000960ffde', 'title': 'Design Studio'}]",18,2021-09-30T20:08:46.289Z,6092d53818d082000919c0c0,6091cb35d60b04000837e6a5,4.891484441,-21.565558476575813,0.27174913561111114,-1.1980865820319897
72,Communication Design: Print Design,Basic Certificate,Certificate,"Communication Design: Print Design, Basic Certificate",0,https://catalog.ccc.edu/academic-program-requirements/communication-design-print-basic-certificate/,"[{'id': '60d37967784aa300095af698', 'title': 'Introduction to Communication Design'}, {'id': '60d37a85784aa300095af69b', 'title': 'Publication Design'}, {'id': '60d3814bd2a239000917f836', 'title': 'Graphic Design I'}, {'id': '60da2be8f9a5ce000960ffdb', 'title': 'Digital Typography'}, {'id': '60da2c3bf9a5ce000960ffdc', 'title': 'Graphic Design II'}]",5,2021-09-30T21:08:15.430Z,6092d53818d082000919c0c2,6091cb3ed60b04000837e6a6,1.6333141430000002,-7.500959496619949,0.32666282860000007,-1.5001918993239898
