,July 2023 actual,July 2025 weighted predicted,Percentage Point change,Percentage change,Model Variance,Mean Salary,Most common occ,2nd most common occ,3rd most common occ,4th most common occ,5th most common occ,Most common ind,2nd most common ind,3rd most common ind,4th most common ind,5th most common ind,Monthly average obs,Prediction std dev,Number of Models,Average RMSE
American Registry For Diagnostic Medical Sonography (ARDMS) Certification,0.0012132853623036,0.0015818456722166549,0.00036856030991305484,30.377050722287546,High,114665.23869346734,29-2000,29-1000,11-9000,25-1000,31-9000,Hospitals,Ambulatory Health Care Services,Unclassified Industry,Administrative and Support Services,Educational Services,256.81666666666666,0.0006002883478869541,19.0,0.48442346271125475
American Registry Of Radiologic Technologists (ARRT) Certified,0.0036529112734425,0.013824966016952336,0.010172054743509837,278.4643256315312,High,94789.85078534031,29-2000,29-1000,11-9000,31-9000,25-1000,Hospitals,Ambulatory Health Care Services,Unclassified Industry,Administrative and Support Services,Machinery Manufacturing,597.1333333333333,0.010657197163992093,18.0,0.2529169199784822
American Society For Clinical Pathology (ASCP) Certification,0.0016636933919704,0.0015683704624407334,-9.532292952966668e-05,-5.72959717155399,High,69020.25054112554,29-2000,31-9000,19-1000,11-9000,15-1200,Hospitals,Unclassified Industry,Administrative and Support Services,Ambulatory Health Care Services,"Professional, Scientific, and Technical Services",447.1166666666667,0.0003929073841572809,19.0,0.6592281197735176
Analytic Applications,0.0007232325080276,0.0009318011388617637,0.00020856863083416367,28.838392704853955,High,102824.8370967742,15-1200,15-2000,13-1000,11-2000,13-2000,"Professional, Scientific, and Technical Services",Unclassified Industry,Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,Administrative and Support Services,254.1833333333333,0.0008367493037217356,18.0,0.939342760800578
Analytical Chemistry,0.0007210700211636,0.0007117761349248121,-9.29388623878793e-06,-1.2889020436309728,Medium,61218.065371024735,19-2000,29-2000,19-4000,99-9000,11-9000,Administrative and Support Services,"Professional, Scientific, and Technical Services",Chemical Manufacturing,Unclassified Industry,Miscellaneous Manufacturing,214.28333333333333,9.321538768623086e-05,29.0,0.09123821328563254
Analytical Skills,0.0329379818376626,0.032758977664646985,-0.00017900417301561222,-0.5434582297660135,Medium,78324.69305136871,15-1200,13-1000,13-2000,11-9000,99-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Insurance Carriers and Related Activities,Credit Intermediation and Related Activities,11247.833333333334,0.005624445071204268,30.0,0.05355024221038245
Analytical Techniques,0.0011558554985495,0.0011810087834375172,2.5153284888017238e-05,2.1761617191407114,Medium,80819.76710334788,19-2000,15-2000,13-1000,15-1200,11-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Chemical Manufacturing,Insurance Carriers and Related Activities,403.3666666666667,0.0002625268828051989,30.0,0.09027032345624787
Analytical Testing,0.0007541871160319,0.0008159091226988115,6.172200666691144e-05,8.183911572456612,Medium,54456.5737874097,29-2000,19-2000,19-4000,19-1000,51-9000,Administrative and Support Services,"Professional, Scientific, and Technical Services",Unclassified Industry,Chemical Manufacturing,Hospitals,213.6,0.00012098186751305923,19.0,0.9326087719571766
Analytical Thinking,0.004680377189608,0.006793527392271615,0.0021131502026636153,45.14914326468205,High,85548.96414027149,15-1200,13-1000,11-2000,11-9000,99-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Insurance Carriers and Related Activities,Administrative and Support Services,Educational Services,1439.0666666666666,0.006540681771317199,31.0,0.07734973177031411
Analytics,0.0064751102794607,0.00566008974206943,-0.00081502053739127,-12.586975390620706,High,84844.71218663787,15-1200,13-1000,11-2000,11-9000,15-2000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Food Services and Drinking Places,Credit Intermediation and Related Activities,3103.45,0.004451713231053253,28.0,0.045840195161013036
Anatomy,0.002871794761542,0.007214669183681867,0.004342874422139867,151.22509729100474,High,59867.57950191571,29-2000,29-1000,25-1000,31-9000,11-9000,Hospitals,Ambulatory Health Care Services,Unclassified Industry,Educational Services,Administrative and Support Services,654.4666666666667,0.004346394302849439,29.0,0.18326758027189177
Ancillary Medical Services,0.00151413135303,0.0016227980246328174,0.00010866667160281751,7.176832537372632,High,70074.05263157895,29-1000,11-9000,29-2000,31-9000,21-1000,Unclassified Industry,Ambulatory Health Care Services,Hospitals,Insurance Carriers and Related Activities,Nursing and Residential Care Facilities,327.1666666666667,0.0011141722931772232,20.0,0.2988881702070605
Android (Operating System),0.0017873063500945,0.001504121666806105,-0.00028318468328839496,-15.8442162572422,High,107778.26927979603,15-1200,99-9000,27-1000,11-9000,11-2000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,1006.9833333333332,0.0008724602768907819,17.0,0.23874157563944792
Anesthesias,0.0030474444861335,0.005345451012159794,0.002298006526026294,75.40765833414513,High,85120.79082064297,29-1000,29-2000,31-9000,11-9000,43-6000,Unclassified Industry,"Professional, Scientific, and Technical Services",Hospitals,Ambulatory Health Care Services,Administrative and Support Services,631.1666666666666,0.0031529504108399925,19.0,0.2492964850126057
Anesthesiology,0.0015315829934442,0.00438641932893461,0.00285483633549041,186.39775628942564,High,164262.6592920354,29-1000,29-2000,11-9000,25-1000,41-4000,Administrative and Support Services,Unclassified Industry,Hospitals,Ambulatory Health Care Services,"Professional, Scientific, and Technical Services",270.8,0.003953989448031429,17.0,0.5833377107907928
Angular (Web Framework),0.00429318741936,0.002186561897334187,-0.002106625522025813,-49.069032312124286,High,122014.1058991684,15-1200,99-9000,13-1000,11-9000,17-2000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,2413.15,0.0012271007686678035,9.0,0.13430860797497443
Animal Care,0.0008411006824108,0.0028310321318980422,0.001989931449487242,236.58659315120426,High,42077.71658615137,39-2000,41-2000,29-2000,99-9000,41-1000,Unclassified Industry,Miscellaneous Store Retailers,Educational Services,"Professional, Scientific, and Technical Services",Personal and Laundry Services,241.61666666666667,0.0025076123189120758,23.0,0.9329935070674613
Animations,0.0008521218729962,0.0007343568336832746,-0.00011776503931292545,-13.820210822525222,High,78320.74355432781,27-1000,15-1200,25-1000,99-9000,13-1000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,Health and Personal Care Stores,389.28333333333336,0.00032821682573822204,16.0,0.6573550615767901
Annual Reports,0.0016005131796902,0.001614992980844661,1.4479801154460882e-05,0.9046974019460206,Medium,77666.64848484848,13-2000,11-3000,11-9000,11-2000,13-1000,"Professional, Scientific, and Technical Services",Unclassified Industry,Educational Services,Administrative and Support Services,Real Estate,447.7,0.0003952977544234061,19.0,0.13630935702244068
Ansible,0.0028728138733287,0.00288046099732385,7.647123995150034e-06,0.2661893297768501,Medium,134928.89175724637,15-1200,17-2000,99-9000,11-9000,13-1000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,963.65,0.00040389741890950817,32.0,0.11323416517127485
Anti Money Laundering,0.0010681572331262,0.0005787091939922954,-0.0004894480391339045,-45.82172211682974,Medium,87717.0174863388,13-1000,13-2000,41-3000,99-9000,11-9000,Credit Intermediation and Related Activities,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",413.23333333333335,8.75124814111442e-05,9.0,0.10475862220773588
Apache Cassandra,0.0011251371820562,0.000870798917467598,-0.000254338264588602,-22.605089285539044,High,137201.3205928237,15-1200,17-2000,99-9000,15-2000,11-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Credit Intermediation and Related Activities,"Merchant Wholesalers, Nondurable Goods",535.75,0.00038983873994875216,19.0,0.17221272106046404
Apache HBase,0.0003583378536041,0.00022661044668261524,-0.00013172740692148478,-36.76067309010013,High,128317.52992957746,15-1200,15-2000,99-9000,11-9000,13-1000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,208.51666666666668,0.00018063486547505416,18.0,0.23302044126414484
Apache Hadoop,0.002131399745004,0.001050507901919563,-0.001080891843084437,-50.71276965374736,High,131469.09794000722,15-1200,15-2000,99-9000,11-9000,13-1000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,1110.6166666666666,0.0004182611721060816,18.0,0.08676836566284508
Apache Hive,0.0010510155676692,0.0009051675865300084,-0.00014584798113919165,-13.87686211562342,High,130379.74489100816,15-1200,15-2000,13-1000,99-9000,11-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,553.1333333333333,0.00046804049598321037,29.0,0.09450498172273755
Apache Kafka,0.0033812363829082,0.004181305783149955,0.0008000694002417551,23.66203688940599,Medium,136346.82765151514,15-1200,17-2000,99-9000,15-2000,11-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Credit Intermediation and Related Activities,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",1200.2333333333331,0.0005428988567148113,19.0,0.18633442652666585
Apache Maven,0.0009571604869492,0.001158700107829349,0.0002015396208801491,21.055990466397674,High,123053.97869890615,15-1200,13-1000,99-9000,11-9000,17-2000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,655.6166666666667,0.0006169648018354267,29.0,0.18199536181037665
Apache Spark,0.0032337578842256,0.0038340305699768756,0.0006002726857512754,18.562697247045907,High,129485.82305279664,15-1200,15-2000,11-9000,99-9000,13-1000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,1328.4,0.0012735415120818363,19.0,0.18294675776122415
Apache Subversion,0.0006914996618018,0.0003438767870236565,-0.00034762287477814354,-50.27086692600298,High,117487.4466403162,15-1200,99-9000,17-2000,15-2000,13-1000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Computer and Electronic Product Manufacturing,Educational Services,447.51666666666665,0.0001565509883588772,21.0,0.06613402943042179
Apache Tomcat,0.0006115304176568,0.0002798373266336093,-0.0003316930910231907,-54.239835247139226,High,118847.53613053611,15-1200,99-9000,17-2000,13-1000,11-9000,"Professional, Scientific, and Technical Services",Administrative and Support Services,Unclassified Industry,Credit Intermediation and Related Activities,"Merchant Wholesalers, Nondurable Goods",316.3,0.0001303451437004522,15.0,0.10214133728528423
Appeals,0.0031726584514409,0.004836735746763441,0.001664077295322541,52.450565378910575,High,65813.9896101326,11-9000,29-1000,29-2000,43-3000,13-1000,Unclassified Industry,Insurance Carriers and Related Activities,"Professional, Scientific, and Technical Services",Ambulatory Health Care Services,Educational Services,975.5333333333332,0.003465695665344332,29.0,0.12466790854656704
Apple IOS,0.00322323906205,0.0027527658107067534,-0.00047047325134324646,-14.596287842330335,Medium,81269.80107826734,15-1200,27-1000,99-9000,13-1000,11-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,1203.9,0.0005493545183040082,9.0,0.20070759351359788
Apple IPad,0.0010446962479667,0.000902290326110763,-0.00014240592185593703,-13.63132318442827,Medium,56663.92733635241,15-1200,41-4000,49-9000,21-1000,99-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Social Assistance,Credit Intermediation and Related Activities,394.75,0.00018594781820604008,29.0,0.15528115037895662
