,July 2023 actual,July 2025 weighted predicted,Percentage Point change,Percentage change,Model Variance,Mean Salary,Most common occ,2nd most common occ,3rd most common occ,4th most common occ,5th most common occ,Most common ind,2nd most common ind,3rd most common ind,4th most common ind,5th most common ind,Monthly average obs,Prediction std dev,Number of Models,Average RMSE
Supervision,0.0169824147297556,0.01683125148616798,-0.0001511632435876216,-0.8901163114498796,Medium,69383.77660476383,11-9000,41-1000,11-3000,11-1000,29-1000,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",General Merchandise Stores,Educational Services,538.5833333333334,0.002198644166453609,22.0,0.15082844606141602
Supply Chain,0.0277292937701448,0.09238151300493608,0.06465221923479128,233.15494354349605,High,81287.50868340765,13-1000,11-3000,15-1200,11-9000,99-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,"Merchant Wholesalers, Nondurable Goods","Merchant Wholesalers, Durable Goods",615.3888888888889,0.07885179036451115,15.0,0.08926477957033406
Tableau (Business Intelligence Software),0.0092072552888388,0.009300281627254842,9.302633841604298e-05,1.0103590646477585,High,107227.87863342058,15-1200,15-2000,13-1000,99-9000,13-2000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Insurance Carriers and Related Activities,Credit Intermediation and Related Activities,278.5138888888889,0.0025942225833860003,22.0,0.14672606352798634
Tactfulness,0.0162013306954362,0.015461015861476189,-0.0007403148339600128,-4.569469310126199,Medium,52681.21922902237,11-9000,43-4000,29-1000,43-6000,13-1000,Unclassified Industry,Educational Services,Nursing and Residential Care Facilities,Ambulatory Health Care Services,"Professional, Scientific, and Technical Services",468.59722222222223,0.0035161698168074238,26.0,0.056654513301460124
Tax Preparation,0.0055906668078829,0.0059188789057537,0.0003282120978708005,5.87071469557116,High,68106.32556935817,13-2000,11-3000,43-3000,43-1000,99-9000,"Professional, Scientific, and Technical Services",Unclassified Industry,"Data Processing, Hosting, and Related Services",Administrative and Support Services,Credit Intermediation and Related Activities,257.80555555555554,0.002824913863479176,29.0,0.0835935819702421
Tax Returns,0.0101817715228944,0.008418216526420233,-0.0017635549964741676,-17.320708803067276,High,81013.5426914153,13-2000,11-3000,99-9000,43-1000,43-3000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,"Data Processing, Hosting, and Related Services",Credit Intermediation and Related Activities,430.05555555555554,0.003677731120716555,20.0,0.08916549405226284
Team Building,0.0101486343777183,0.009087841474164101,-0.0010607929035541981,-10.452567942374671,Low,70282.85307281803,11-9000,15-1200,41-1000,11-3000,29-1000,Unclassified Industry,"Professional, Scientific, and Technical Services",Hospitals,Administrative and Support Services,Educational Services,393.3333333333333,0.000660756147260028,10.0,0.15109597358086577
Team Leadership,0.016334199508139,0.014239209124889313,-0.002094990383249687,-12.825791568211198,High,72977.07376483917,15-1200,11-9000,41-1000,13-1000,11-3000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Insurance Carriers and Related Activities,Credit Intermediation and Related Activities,616.4305555555555,0.007204786924097796,25.0,0.02783040710340233
Team Oriented,0.0176568054094452,0.015128274325672986,-0.0025285310837722154,-14.32043353901166,High,48845.73165386004,15-1200,13-1000,11-9000,99-9000,35-3000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Food Services and Drinking Places,Ambulatory Health Care Services,688.0972222222222,0.005704104873459387,25.0,0.06715316623904106
Teamwork,0.0540029179068751,0.05484741736684656,0.0008444994599714623,1.5638033882312667,Low,53601.589905230496,15-1200,11-9000,13-1000,99-9000,35-3000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Food Services and Drinking Places,Food and Beverage Stores,1680.236111111111,0.00534760039530738,20.0,0.0923731245280307
Technical Acumen,0.0134327985267715,0.01448479811242741,0.0010519995856559088,7.831574214109434,High,59466.76902947388,15-1200,13-1000,41-4000,11-2000,41-2000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Telecommunications,Credit Intermediation and Related Activities,401.3333333333333,0.007875285218517311,30.0,0.22498457191119084
Technology Solutions,0.0061245563238147,0.007254881979361154,0.0011303256555464545,18.455633286468455,High,110466.55697135636,15-1200,13-1000,41-4000,11-9000,11-2000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,212.47222222222223,0.01003660467332529,28.0,0.12349084101148443
Telecommunications,0.0037422305378429,0.015170945360661445,0.011428714822818545,305.39847043753474,High,67837.60253179746,15-1200,41-4000,13-1000,11-9000,43-4000,Unclassified Industry,"Professional, Scientific, and Technical Services",Telecommunications,Administrative and Support Services,Motor Vehicle and Parts Dealers,253.94444444444449,0.012563870678211256,12.0,0.016915835662021345
Telemarketing,0.0049823847116228,0.004228199271268991,-0.0007541854403538091,-15.137037463093957,High,50200.75834612433,41-4000,41-9000,41-3000,43-4000,11-2000,Unclassified Industry,Administrative and Support Services,Insurance Carriers and Related Activities,"Professional, Scientific, and Technical Services",Accommodation,229.44444444444449,0.0026390192820079047,22.0,0.07909540082109717
Telephone Skills,0.0263127399407292,0.021584064318140427,-0.004728675622588774,-17.971049891574797,Medium,40729.92112237224,43-4000,43-6000,99-9000,29-2000,43-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Ambulatory Health Care Services,Hospitals,1023.3472222222222,0.004462753525660539,25.0,0.07506129423928459
Thought Leadership,0.0151277265837467,0.014166538953073852,-0.0009611876306728478,-6.35381413956511,Medium,132644.25886691778,15-1200,11-2000,11-9000,13-1000,11-3000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Credit Intermediation and Related Activities,Insurance Carriers and Related Activities,447.81944444444446,0.0017719537346839117,20.0,0.06092717733968006
Time Management,0.1103644596345231,0.11129785349967622,0.0009333938651531204,0.8457377204981535,Low,56706.89005925603,13-1000,15-1200,41-4000,11-9000,99-9000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Hospitals,Ambulatory Health Care Services,3558.375,0.0077786503767884084,18.0,0.03150018452514791
Timelines,0.0146547182263781,0.017237506108262104,0.0025827878818840046,17.624275281083577,High,95373.37237263985,15-1200,13-1000,11-9000,11-2000,11-3000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Chemical Manufacturing,Insurance Carriers and Related Activities,412.69444444444446,0.00446740160056935,22.0,0.05885130117004141
Training And Development,0.0267986361662535,0.028699208295717364,0.001900572129463863,7.092047959728566,Medium,69046.79032330189,11-9000,11-3000,41-1000,13-1000,11-1000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Food Services and Drinking Places,Educational Services,841.8888888888889,0.005405329743229319,10.0,0.06138786914842576
Troubleshooting (Problem Solving),0.0326560263452359,0.03702767596980796,0.004371649624572059,13.386961347824327,Low,65568.73791217501,15-1200,49-9000,17-3000,99-9000,17-2000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,Computer and Electronic Product Manufacturing,1111.875,0.0029247912198223512,30.0,0.10840687171517273
Typing,0.0234671008275612,0.021634171511411626,-0.0018329293161495758,-7.810633829965358,Medium,41775.15925677376,43-4000,43-6000,29-2000,43-9000,99-9000,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Hospitals,Ambulatory Health Care Services,785.7361111111111,0.0026642776458871142,10.0,0.0529614690428192
Underwriting,0.0160263882687091,0.01727599073667024,0.001249602467961141,7.7971558345490815,High,98122.16229905307,13-2000,41-4000,13-1000,99-9000,43-4000,Insurance Carriers and Related Activities,Credit Intermediation and Related Activities,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",517.25,0.008962064037182207,27.0,0.06656595125374541
Upselling,0.0146169852520273,0.013294763811829525,-0.001322221440197776,-9.045787605309313,Medium,49722.69388940521,41-4000,43-4000,41-2000,35-3000,11-2000,Unclassified Industry,Administrative and Support Services,"Professional, Scientific, and Technical Services",Accommodation,Food Services and Drinking Places,495.7083333333333,0.0019503446617489437,18.0,0.1551691554201457
Valid Driver's License,0.0797153677496262,0.0860309797210384,0.006315611971412199,7.92270317468593,Medium,46969.10002349624,53-3000,11-9000,41-4000,49-9000,31-1100,Unclassified Industry,Administrative and Support Services,Ambulatory Health Care Services,"Professional, Scientific, and Technical Services",Motor Vehicle and Parts Dealers,2529.6111111111118,0.01618185723391433,26.0,0.052108474027241024
Value Propositions,0.0239714256607858,0.025418958863500936,0.0014475332027151372,6.038577860152545,Low,106356.62819272446,11-2000,41-4000,15-1200,11-9000,13-1000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Credit Intermediation and Related Activities,Computer and Electronic Product Manufacturing,801.9166666666666,0.001764045749348605,18.0,0.37008037517885606
Verbal Communication Skills,0.1058185964641725,0.10190703044781839,-0.003911566016354118,-3.69648260991486,Medium,64685.48723970641,15-1200,13-1000,11-9000,99-9000,41-4000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,Insurance Carriers and Related Activities,3622.722222222222,0.01122559088811528,26.0,0.19694755938129638
Visual Merchandising,0.0061029054329771,0.00584334323744159,-0.00025956219553551017,-4.253092209703327,Low,38720.31372012407,41-2000,41-1000,27-1000,53-7000,99-9000,General Merchandise Stores,Clothing and Clothing Accessories Stores,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Unclassified Industry,Health and Personal Care Stores,206.19444444444449,0.0005776353846433418,10.0,0.0878307833357628
Vlookups,0.0086060669482496,0.008049159187921914,-0.0005569077603276851,-6.471106530735918,High,64268.61956912029,13-2000,13-1000,43-3000,99-9000,11-3000,Administrative and Support Services,"Professional, Scientific, and Technical Services",Unclassified Industry,"Merchant Wholesalers, Nondurable Goods",Insurance Carriers and Related Activities,320.125,0.0023395369628696257,34.0,0.1508438872789732
Warehousing,0.029559333834508,0.03244472715880466,0.0028853933242966624,9.761361133680936,Medium,37319.21522078593,53-7000,43-5000,99-9000,11-3000,51-9000,Administrative and Support Services,Nonstore Retailers,Unclassified Industry,"Merchant Wholesalers, Nondurable Goods","Professional, Scientific, and Technical Services",761.4305555555555,0.005658762538709967,32.0,0.021219475385830553
Wholesaling,0.0094071642426771,0.010012402843738477,0.000605238601061377,6.4338049751020145,High,65006.75056331681,41-2000,41-4000,11-2000,13-2000,13-1000,Unclassified Industry,Credit Intermediation and Related Activities,Chemical Manufacturing,"Merchant Wholesalers, Durable Goods",Motor Vehicle and Parts Dealers,268.5833333333333,0.007331549826458246,17.0,0.33703953465106495
Willingness To Learn,0.0295045044889132,0.03259624326314842,0.0030917387742352177,10.478870354853745,Medium,51512.33082842507,15-1200,99-9000,11-9000,41-4000,13-1000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Food Services and Drinking Places,Ambulatory Health Care Services,933.875,0.0077212343928734365,26.0,0.08200298403711832
Word Processing,0.0155674962673973,0.015945971616591816,0.00037847534919451496,2.4311895933268883,Medium,50432.63140379801,43-6000,11-9000,43-4000,43-9000,13-1000,"Professional, Scientific, and Technical Services",Unclassified Industry,Educational Services,Administrative and Support Services,Ambulatory Health Care Services,494.09722222222223,0.002779064063507975,32.0,0.09730329374394926
Workflow Management,0.0413296702599889,0.08240832637242632,0.04107865611243742,99.39265388285837,High,80502.37859696157,15-1200,13-1000,11-9000,99-9000,29-2000,"Professional, Scientific, and Technical Services",Unclassified Industry,Administrative and Support Services,Health and Personal Care Stores,Hospitals,1098.2222222222222,0.11468329851391136,28.0,0.08403739539088757
Writing,0.1542869131223479,0.1502290195103223,-0.004057893612025604,-2.630095793547789,Medium,64885.46853571254,15-1200,13-1000,11-9000,99-9000,11-2000,Unclassified Industry,"Professional, Scientific, and Technical Services",Administrative and Support Services,Educational Services,Insurance Carriers and Related Activities,5226.555555555556,0.02067115167916517,30.0,0.07316651465864137
